,MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
7958810,e45ae337827f48f5b91a130443065c07,win8defender,1.1.14104.0,4.12.16299.15,1.251.42.0,0,7.0,0,2388.0,32113.0,2.0,1.0,1,73,666.0,36.0,99.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,,117.0,,1.0,1.0,PCOther,Windows.Desktop,,,,,,,,UNKNOWN,,0,,UNKNOWN,23.8,1920.0,1080.0,UNKNOWN,,,10.0.16299.15,amd64,rs3_release,16299,15,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,7.0,30,UNKNOWN,0,IS_GENUINE,OEM:DM,,,Retail,,,,1,,0.0,0,0,,0.0,11.0,1
2929574,540de5ccc5f5b01c4fb4094c31eb0ab0,win8defender,1.1.15200.1,4.18.1807.18075,1.275.300.0,0,7.0,0,,53447.0,1.0,1.0,1,93,116627.0,27.0,119.0,64,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,5.0,2382.0,,953869.0,HDD,169914.0,0,4096.0,Notebook,14.9,1024.0,768.0,Mobile,,0.0,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,CoreSingleLanguage,CORE_SINGLELANGUAGE,Refresh,8.0,31,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33115.0,1,,0.0,0,0,0.0,1.0,8.0,0
2913317,5397aa21bdfecac376119a781b1be609,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1108.0,0,7.0,0,,53447.0,1.0,1.0,1,153,97734.0,,193.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Convertible,Windows.Desktop,2668.0,171226.0,4.0,5.0,3026.0,,953869.0,HDD,253254.0,0,8192.0,Notebook,14.0,1920.0,1080.0,Mobile,,0.0,10.0.17134.191,amd64,rs4_release,17134,191,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,27178.0,1,,0.0,1,0,0.0,0.0,11.0,0
8883506,fee9dd5d683c708ea346573fad94c1bd,win8defender,1.1.15200.1,4.18.1807.18075,1.275.49.0,0,7.0,0,,53447.0,1.0,1.0,1,171,28410.0,18.0,211.0,182,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,111.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,3710.0,193516.0,4.0,5.0,2523.0,,715404.0,HDD,80479.0,0,8192.0,Notebook,17.2,1360.0,768.0,Mobile,,0.0,10.0.16299.192,amd64,rs3_release,16299,192,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,29.0,125,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,13928.0,1,,0.0,0,0,0.0,0.0,3.0,0
4637151,85170e1b376f9465e0e66cd3403ee793,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1112.0,0,7.0,0,,7945.0,2.0,1.0,1,171,28410.0,18.0,211.0,182,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,4909.0,317701.0,6.0,1.0,844.0,,953869.0,UNKNOWN,953867.0,0,8192.0,Desktop,13.3,1024.0,768.0,Desktop,,4294967295.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,IBSClean,29.0,125,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,52598.0,0,,0.0,0,0,0.0,0.0,3.0,0
2432591,45c78fcf44a8e8fd537c82d4e179eac0,win8defender,1.1.15100.1,4.18.1807.18075,1.273.696.0,0,7.0,0,,53447.0,1.0,1.0,1,57,56452.0,18.0,240.0,233,windows10,x64,10.0.0.0,14393,768,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Home,1.0,0,,0.0,98.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,97906.0,4.0,5.0,2283.0,,476940.0,HDD,58007.0,0,6144.0,Notebook,15.5,1366.0,768.0,Mobile,li-i,0.0,10.0.14393.351,amd64,rs1_release,14393,351,Core,CORE,Update,9.0,34,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,628.0,12950.0,0,0.0,0.0,0,0,0.0,1.0,10.0,1
1562074,2cd67072495232b91e864ef4673b18be,win8defender,1.1.15100.1,4.18.1807.18075,1.273.740.0,0,7.0,0,,53447.0,1.0,1.0,1,68,12784.0,,276.0,74,windows10,x64,10.0.0.0,14393,256,rs1,14393.1770.amd64fre.rs1_release.170917-1700,Pro,1.0,0,,0.0,96.0,Off,1.0,1.0,Notebook,Windows.Desktop,4730.0,312580.0,2.0,5.0,3270.0,,238475.0,HDD,118787.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,li-i,0.0,10.0.14393.1770,amd64,rs1_release,14393,1770,Professional,PROFESSIONAL,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,897.0,7271.0,0,0.0,0.0,0,0,0.0,0.0,12.0,0
1072286,1ecce6e0079a02d216fc894ccc7c3de2,win8defender,1.1.15100.1,4.18.1806.18062,1.273.293.0,0,7.0,0,,51954.0,2.0,1.0,1,44,11061.0,27.0,57.0,218,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,AllInOne,Windows.Desktop,2102.0,98419.0,4.0,1.0,212.0,,953869.0,HDD,940444.0,0,4096.0,AllinOne,21.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,10.0,35,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,93.0,33103.0,1,,0.0,0,0,0.0,1.0,10.0,0
4581527,837e6a7566affcb1edca21aca26121a9,win8defender,1.1.15200.1,4.18.1807.18075,1.275.974.0,0,7.0,0,,53447.0,1.0,1.0,1,68,148030.0,27.0,276.0,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,AllInOne,Windows.Desktop,666.0,340354.0,4.0,5.0,2619.0,,953869.0,HDD,285952.0,0,24576.0,AllinOne,27.0,2560.0,1440.0,Desktop,,4294967295.0,10.0.17134.167,amd64,rs4_release,17134,167,Professional,PROFESSIONAL,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,152.0,40417.0,0,,0.0,0,0,0.0,0.0,12.0,0
7082093,cb30837b54ddf17409f23756a8034f39,win8defender,1.1.15100.1,4.18.1806.18062,1.273.371.0,0,7.0,0,,53447.0,1.0,1.0,1,41,130775.0,27.0,52.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,,1.0,1.0,Convertible,Windows.Desktop,1443.0,256724.0,4.0,5.0,2640.0,,476940.0,HDD,467405.0,0,8192.0,Notebook,13.2,1366.0,768.0,Mobile,,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Core,CORE,UUPUpgrade,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,355.0,19948.0,1,,0.0,1,1,0.0,0.0,10.0,0
6270015,b3f4ed8e1e961103a991727fd3a2856b,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1505.0,0,7.0,0,,41855.0,2.0,1.0,1,150,140045.0,,192.0,162,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189586.0,4.0,5.0,2697.0,,244198.0,SSD,243057.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.1,amd64,rs4_release,17134,1,Core,CORE,UUPUpgrade,23.0,105,Notify,0,OFFLINE,OEM:DM,,0.0,Unknown,,556.0,63448.0,1,,0.0,0,0,0.0,0.0,15.0,1
970224,1bdec6e2c9be00402f5d36bd63371bd5,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1011.0,0,7.0,0,,53447.0,1.0,1.0,1,158,87401.0,27.0,276.0,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,516.0,188345.0,4.0,5.0,2604.0,,476940.0,HDD,475926.0,0,4096.0,Desktop,18.5,1366.0,768.0,Desktop,,4294967295.0,10.0.17134.254,amd64,rs4_release,17134,254,Professional,PROFESSIONAL,Update,7.0,30,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,9799.0,0,,0.0,0,0,0.0,0.0,1.0,0
5214316,95a6bf70e8aa2da321671190e1a8ecc8,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1826.0,0,7.0,0,,53447.0,1.0,1.0,1,214,58607.0,18.0,277.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,,1.0,1.0,Notebook,Windows.Desktop,1443.0,256587.0,2.0,5.0,1985.0,,476940.0,HDD,166514.0,0,2048.0,Portable,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,355.0,19948.0,0,,0.0,0,0,0.0,0.0,1.0,1
2048939,3accc63e8acd77fc4515c3159cfb7cf1,win8defender,1.1.15200.1,4.13.17134.1,1.275.263.0,0,7.0,0,,53447.0,1.0,1.0,1,86,135585.0,,64.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,4909.0,317701.0,2.0,5.0,3209.0,,476940.0,HDD,149451.0,0,4096.0,Desktop,20.1,1680.0,1050.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Volume:GVLK,,0.0,Retail,,142.0,52530.0,0,,0.0,0,0,0.0,,,1
3141298,5a1f79238e3b5c6d730b4bfa4c6894dc,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1094.0,0,7.0,0,,53447.0,1.0,1.0,1,201,66202.0,27.0,267.0,251,windows10,x64,10.0.0.0,15063,256,rs2,15063.0.amd64fre.rs2_release.170317-1834,Pro,1.0,0,,0.0,108.0,,1.0,1.0,Desktop,Windows.Desktop,1434.0,202067.0,4.0,5.0,2706.0,,244198.0,SSD,103697.0,0,8192.0,Desktop,23.0,1920.0,1080.0,Mobile,,4294967295.0,10.0.15063.1209,amd64,rs2_release,15063,1209,Professional,PROFESSIONAL,IBSClean,35.0,148,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,142.0,12463.0,0,,0.0,0,0,0.0,0.0,11.0,1
110133,032b432020e0eaa7e8db1cfdce80a022,win8defender,1.1.14104.0,4.12.16299.15,1.251.42.0,0,7.0,0,239.0,47238.0,2.0,1.0,1,66,37707.0,,89.0,88,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,,111.0,RequireAdmin,1.0,1.0,PCOther,Windows.Desktop,525.0,206366.0,4.0,5.0,2321.0,,953869.0,HDD,153600.0,0,4096.0,Notebook,20.4,1920.0,1080.0,Desktop,,4294967295.0,10.0.16299.192,amd64,rs3_release,16299,192,Core,CORE,Update,14.0,49,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,142.0,3713.0,1,0.0,0.0,0,0,0.0,0.0,5.0,0
4213612,78e982987316087a2097fa603edc90e1,win8defender,1.1.15200.1,4.18.1807.18075,1.275.884.0,0,7.0,0,,53447.0,1.0,1.0,1,80,7182.0,27.0,101.0,107,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,111.0,,1.0,1.0,Desktop,Windows.Desktop,1980.0,224732.0,6.0,1.0,846.0,,228936.0,UNKNOWN,227852.0,1,8192.0,Desktop,17.0,1280.0,1024.0,Desktop,,4294967295.0,10.0.16299.248,amd64,rs3_release,16299,248,Core,CORE,UUPUpgrade,6.0,28,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,168.0,33778.0,0,,0.0,0,0,0.0,0.0,3.0,1
6540909,bbb9c144d7adc9fa8dc8a6e156fc55ff,win8defender,1.1.15200.1,4.10.14393.0,1.275.710.0,0,7.0,0,,43856.0,2.0,1.0,1,12,142656.0,27.0,10.0,214,windows10,x64,10.0.0.0,14393,768,rs1,14393.693.amd64fre.rs1_release.161220-1747,Home,1.0,0,,0.0,94.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4142.0,120212.0,4.0,5.0,2523.0,,953869.0,HDD,926327.0,0,4096.0,Laptop,14.0,1366.0,768.0,Mobile,lion,196.0,10.0.14393.693,amd64,rs1_release,14393,693,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,9.0,34,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,807.0,51915.0,1,0.0,0.0,0,0,0.0,0.0,2.0,1
499908,0e5e8e97fd478d8fb96b36b60483a7ea,win8defender,1.1.15300.5,4.18.1807.18075,1.275.1396.0,0,7.0,0,,53447.0,1.0,1.0,1,35,107225.0,,45.0,60,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,239735.0,4.0,5.0,3063.0,,488386.0,SSD,468554.0,0,16384.0,Notebook,23.0,1920.0,1080.0,Mobile,,0.0,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,486.0,54003.0,1,,0.0,0,0,0.0,1.0,4.0,0
3839285,6e2b29ae3eacfb734fa0175ad8a8f4d8,win8defender,1.1.15100.1,4.18.1807.18075,1.273.881.0,0,7.0,0,,37845.0,2.0,1.0,1,82,36597.0,,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,4589.0,313586.0,4.0,5.0,2385.0,,476940.0,HDD,475525.0,0,4096.0,Desktop,21.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,0.0,142.0,3116.0,1,0.0,0.0,0,0,0.0,0.0,13.0,0
7992464,e5531f2aa834ade109f54b80f1aa6dfd,win8defender,1.1.15100.1,4.18.1806.18062,1.273.315.0,0,7.0,0,,53447.0,1.0,1.0,1,131,164218.0,18.0,177.0,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,666.0,264564.0,8.0,5.0,2950.0,,239372.0,SSD,77047.0,0,16384.0,Laptop,15.4,2880.0,1800.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,IBSClean,7.0,30,FullAuto,0,INVALID_LICENSE,Retail,,0.0,Retail,,152.0,45529.0,0,,0.0,0,0,0.0,0.0,1.0,0
542390,0f966cbf2ce205f6175e2efed77553ff,win8defender,1.1.15000.2,4.18.1806.18062,1.271.1063.0,0,7.0,0,,53447.0,1.0,1.0,1,89,142110.0,,120.0,118,windows10,x64,10.0.0.0,14393,768,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Home,1.0,0,,0.0,98.0,RequireAdmin,1.0,1.0,Detachable,Windows.Desktop,585.0,313561.0,4.0,5.0,1916.0,,29824.0,SSD,28682.0,0,2048.0,Desktop,10.1,1280.0,800.0,Slate,,67.0,10.0.14393.2189,amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,6242.0,1,,0.0,1,0,1.0,0.0,1.0,0
6706843,c07a7bae81598c8fbbef78db9b9e396c,win8defender,1.1.15200.1,4.9.10586.1106,1.275.75.0,0,7.0,0,,53447.0,1.0,1.0,1,141,148415.0,27.0,167.0,233,windows10,x64,10.0.0.0,10586,768,th2,10586.1176.amd64fre.th2_release_sec.170913-1848,Home,1.0,0,,0.0,74.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,1443.0,256567.0,4.0,5.0,2373.0,,476940.0,HDD,463208.0,0,4096.0,Laptop,13.9,1366.0,768.0,Mobile,,0.0,10.0.10586.1176,amd64,th2_release_sec,10586,1176,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,9.0,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,355.0,20050.0,1,,0.0,0,0,0.0,0.0,10.0,0
7928010,e379239fdbc475949c0ad8ed2c5a04a9,win8defender,1.1.15100.1,4.18.1806.18062,1.273.486.0,0,7.0,0,,53447.0,1.0,1.0,1,141,96055.0,27.0,240.0,233,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,1443.0,256480.0,4.0,5.0,2382.0,,953869.0,HDD,938718.0,0,8192.0,Laptop,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.492,amd64,rs3_release_svc_escrow,16299,492,CoreSingleLanguage,CORE_SINGLELANGUAGE,Refresh,9.0,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,355.0,9001.0,1,,0.0,0,0,0.0,0.0,10.0,1
8074447,e7aeccb2f3e6bc633a236806529952a6,win8defender,1.1.14500.5,4.9.10586.494,1.261.566.0,0,7.0,0,,53447.0,1.0,1.0,1,95,,27.0,277.0,75,windows10,x86,10.0.0.0,10586,256,th2,10586.494.x86fre.th2_release_sec.160630-1736,Pro,1.0,0,,,81.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189349.0,4.0,5.0,2302.0,,476940.0,HDD,110000.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.10586.494,x86,th2_release,10586,494,Professional,PROFESSIONAL,Update,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,556.0,64568.0,0,0.0,0.0,0,0,0.0,0.0,11.0,0
4928941,8d742b345db371722ff9fbe45a52b050,win8defender,1.1.15100.1,4.13.17134.1,1.273.461.0,0,7.0,0,,7945.0,2.0,1.0,1,142,65753.0,27.0,157.0,68,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,5.0,2640.0,,238475.0,SSD,237859.0,0,8192.0,Notebook,15.5,1024.0,768.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33088.0,1,,0.0,0,0,0.0,0.0,1.0,1
4520894,81bfe9941ea3eed8a99aca26327c6d64,win8defender,1.1.15100.1,4.16.17656.18052,1.273.894.0,0,7.0,0,,47238.0,2.0,1.0,1,195,71620.0,27.0,258.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Convertible,Windows.Desktop,2102.0,237915.0,4.0,5.0,3397.0,,476940.0,HDD,462246.0,0,4096.0,Notebook,11.5,1280.0,720.0,Mobile,,0.0,10.0.17134.112,amd64,rs4_release,17134,112,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33066.0,1,,0.0,1,0,0.0,0.0,1.0,0
5516262,9e589cf41accc69f3208d47f9388556a,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1390.0,0,7.0,0,,53447.0,1.0,1.0,1,155,,18.0,201.0,231,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,241881.0,8.0,5.0,2737.0,,953869.0,HDD,935662.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,10.0,35,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33137.0,1,,0.0,0,0,0.0,0.0,10.0,1
8686186,f93e41089634e9c32bfef677a91d7aa1,win8defender,1.1.15200.1,4.18.1807.18075,1.275.33.0,0,7.0,0,,53447.0,1.0,1.0,1,21,137492.0,,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,49313.0,4.0,5.0,2567.0,,476940.0,HDD,239109.0,0,4096.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,38553.0,0,,0.0,0,0,0.0,0.0,3.0,0
2196634,3f074e076f7883c8f6edb8d41cba5074,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1796.0,0,7.0,0,,23657.0,2.0,1.0,1,108,6631.0,,119.0,64,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189046.0,4.0,5.0,2280.0,,476940.0,HDD,119024.0,0,2048.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,INVALID_LICENSE,Retail,,0.0,Retail,0.0,127.0,63317.0,0,0.0,0.0,0,0,0.0,0.0,11.0,1
6829341,c3fa210a7f7b55f97c69a7b40bbf17a1,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1125.0,0,7.0,0,,53447.0,1.0,1.0,1,46,76601.0,,240.0,233,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2668.0,171184.0,4.0,5.0,3026.0,,1907729.0,HDD,1861796.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.112,amd64,rs4_release,17134,112,Core,CORE,UUPUpgrade,9.0,34,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,26441.0,1,,0.0,0,0,0.0,0.0,10.0,1
8374091,f0499c72dbe9a3d71d712e07180384a1,win8defender,1.1.15100.1,4.18.1806.18062,1.273.491.0,0,7.0,0,,46413.0,2.0,1.0,1,9,51251.0,,277.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,171357.0,4.0,5.0,2393.0,,953869.0,HDD,914480.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.191,amd64,rs4_release,17134,191,Core,CORE,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,8942.0,1,,0.0,0,0,0.0,0.0,10.0,0
5101781,926a584ea758042595f1f4ba52d19591,win8defender,1.1.15200.1,4.18.1807.18075,1.275.995.0,0,7.0,0,,53447.0,1.0,1.0,1,203,27699.0,18.0,255.0,46,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,Warn,1.0,1.0,Desktop,Windows.Desktop,4909.0,317701.0,4.0,5.0,2305.0,,953869.0,HDD,199451.0,1,16384.0,Desktop,18.5,1366.0,768.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,39.0,160,FullAuto,0,INVALID_LICENSE,Retail,,0.0,Retail,,142.0,52570.0,0,,0.0,0,0,0.0,1.0,7.0,1
